Time (ms),dTime (ms),Timestamp (ms),Timecode (ms),X resolution,Y resolution,frame type,frame-rate,aspect-ratio,codec
18:27:33.680,20.2,16512568511961511,16512568511961511,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:33.700,19.0,16512568512161524,16512568512161524,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:33.719,19.3,16512568512361495,16512568512361495,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:33.739,20.4,16512568512561492,16512568512561492,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:33.761,21.3,16512568512761454,16512568512761454,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:33.780,19.3,16512568512961514,16512568512961514,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:33.800,20.4,16512568513161490,16512568513161490,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:33.819,18.7,16512568513361473,16512568513361473,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:33.840,21.5,16512568513561457,16512568513561457,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:33.860,19.1,16512568513761476,16512568513761476,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:33.880,20.5,16512568513961491,16512568513961491,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:33.899,19.5,16512568514161442,16512568514161442,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:33.921,21.9,16512568514361445,16512568514361445,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:33.940,18.5,16512568514561428,16512568514561428,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:33.960,20.2,16512568514761447,16512568514761447,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:33.980,19.7,16512568514961426,16512568514961426,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.001,20.8,16512568515161415,16512568515161415,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.019,18.4,16512568515361436,16512568515361436,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.040,21.0,16512568515561437,16512568515561437,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.060,19.9,16512568515761418,16512568515761418,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.080,20.5,16512568515961422,16512568515961422,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.100,19.5,16512568516161413,16512568516161413,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.119,19.0,16512568516361416,16512568516361416,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.139,20.6,16512568516561387,16512568516561387,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.160,21.0,16512568516761389,16512568516761389,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.180,19.3,16512568516961409,16512568516961409,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.200,20.3,16512568517161379,16512568517161379,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.219,18.9,16512568517361376,16512568517361376,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.241,21.6,16512568517561356,16512568517561356,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.260,19.2,16512568517761365,16512568517761365,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.280,20.2,16512568517961379,16512568517961379,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.300,19.8,16512568518161343,16512568518161343,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.320,19.7,16512568518361347,16512568518361347,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.340,20.3,16512568518561339,16512568518561339,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.360,20.3,16512568518761331,16512568518761331,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.380,19.9,16512568518961327,16512568518961327,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.401,20.8,16512568519161314,16512568519161314,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.419,18.6,16512568519361321,16512568519361321,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.440,20.7,16512568519561330,16512568519561330,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.460,20.1,16512568519761295,16512568519761295,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.481,20.5,16512568519961314,16512568519961314,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.500,19.3,16512568520161303,16512568520161303,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.519,19.1,16512568520361308,16512568520361308,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.540,20.8,16512568520561289,16512568520561289,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.561,20.8,16512568520761285,16512568520761285,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.580,19.1,16512568520961317,16512568520961317,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.600,20.2,16512568521161298,16512568521161298,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.619,19.0,16512568521361259,16512568521361259,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.641,21.6,16512568521561256,16512568521561256,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.660,19.3,16512568521761262,16512568521761262,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.680,20.1,16512568521961282,16512568521961282,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.700,19.8,16512568522161245,16512568522161245,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.720,19.7,16512568522361239,16512568522361239,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.740,20.4,16512568522561232,16512568522561232,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.760,20.2,16512568522761224,16512568522761224,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.780,19.7,16512568522961228,16512568522961228,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.800,20.4,16512568523161206,16512568523161206,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.819,18.7,16512568523361227,16512568523361227,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.840,21.0,16512568523561218,16512568523561218,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.860,19.8,16512568523761209,16512568523761209,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.880,20.7,16512568523961210,16512568523961210,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.900,19.1,16512568524161184,16512568524161184,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.919,19.6,16512568524361190,16512568524361190,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.940,20.6,16512568524561192,16512568524561192,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.961,20.7,16512568524761167,16512568524761167,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:34.980,19.0,16512568524961167,16512568524961167,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.000,20.4,16512568525161175,16512568525161175,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.019,18.9,16512568525361158,16512568525361158,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.040,21.5,16512568525561128,16512568525561128,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.060,19.4,16512568525761151,16512568525761151,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.080,20.2,16512568525961183,16512568525961183,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.100,19.6,16512568526161144,16512568526161144,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.120,19.8,16512568526361146,16512568526361146,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.140,20.3,16512568526561119,16512568526561119,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.160,20.2,16512568526761127,16512568526761127,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.180,19.8,16512568526961125,16512568526961125,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.201,20.7,16512568527161107,16512568527161107,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.219,18.4,16512568527361129,16512568527361129,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.240,21.2,16512568527561117,16512568527561117,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.260,19.5,16512568527761101,16512568527761101,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.281,20.9,16512568527961096,16512568527961096,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.300,19.4,16512568528161086,16512568528161086,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.319,19.3,16512568528361113,16512568528361113,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.340,20.7,16512568528561068,16512568528561068,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.360,20.4,16512568528761076,16512568528761076,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.380,19.5,16512568528961104,16512568528961104,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.401,20.6,16512568529161084,16512568529161084,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.419,18.6,16512568529361050,16512568529361050,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.441,21.6,16512568529561029,16512568529561029,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.460,19.2,16512568529761063,16512568529761063,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.480,20.2,16512568529961080,16512568529961080,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.499,19.4,16512568530161026,16512568530161026,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.519,19.7,16512568530361043,16512568530361043,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.540,20.7,16512568530561015,16512568530561015,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.560,20.2,16512568530761039,16512568530761039,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.580,19.6,16512568530961020,16512568530961020,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.600,20.9,16512568531161007,16512568531161007,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.619,18.6,16512568531361023,16512568531361023,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.640,21.1,16512568531560989,16512568531560989,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.660,19.9,16512568531760995,16512568531760995,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.680,20.2,16512568531961005,16512568531961005,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.700,19.8,16512568532160988,16512568532160988,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.719,19.1,16512568532361006,16512568532361006,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.740,20.8,16512568532560962,16512568532560962,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.761,20.8,16512568532760944,16512568532760944,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.780,19.0,16512568532960975,16512568532960975,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.800,20.6,16512568533160962,16512568533160962,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.819,18.6,16512568533360959,16512568533360959,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.841,21.5,16512568533560929,16512568533560929,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.860,19.3,16512568533760954,16512568533760954,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.880,20.1,16512568533960980,16512568533960980,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.900,19.9,16512568534160929,16512568534160929,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.919,19.6,16512568534360920,16512568534360920,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.940,20.4,16512568534560911,16512568534560911,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.960,20.2,16512568534760924,16512568534760924,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:35.980,19.7,16512568534960910,16512568534960910,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.001,20.7,16512568535160892,16512568535160892,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.019,18.3,16512568535360895,16512568535360895,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.040,21.1,16512568535560865,16512568535560865,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.060,19.8,16512568535760881,16512568535760881,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.081,20.8,16512568535960906,16512568535960906,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.100,19.7,16512568536160894,16512568536160894,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.119,19.2,16512568536360856,16512568536360856,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.140,20.5,16512568536560871,16512568536560871,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.161,20.7,16512568536760873,16512568536760873,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.180,19.5,16512568536960875,16512568536960875,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.200,20.1,16512568537160856,16512568537160856,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.219,18.9,16512568537360851,16512568537360851,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.240,21.0,16512568537560823,16512568537560823,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.260,20.1,16512568537760853,16512568537760853,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.280,19.8,16512568537960892,16512568537960892,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.300,19.8,16512568538160834,16512568538160834,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.320,19.9,16512568538360842,16512568538360842,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.340,20.1,16512568538560805,16512568538560805,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.360,20.3,16512568538760820,16512568538760820,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.380,19.7,16512568538960792,16512568538960792,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.401,20.8,16512568539160793,16512568539160793,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.419,18.0,16512568539360812,16512568539360812,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.440,21.2,16512568539560781,16512568539560781,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.460,20.1,16512568539760777,16512568539760777,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.481,20.7,16512568539960789,16512568539960789,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.500,19.2,16512568540160775,16512568540160775,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.519,19.1,16512568540360797,16512568540360797,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.540,21.0,16512568540560760,16512568540560760,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.561,20.8,16512568540760764,16512568540760764,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.580,18.9,16512568540960783,16512568540960783,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.600,20.9,16512568541160750,16512568541160750,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.619,18.7,16512568541360753,16512568541360753,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.641,21.4,16512568541560715,16512568541560715,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.660,19.3,16512568541760733,16512568541760733,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.680,20.1,16512568541960768,16512568541960768,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.700,19.9,16512568542160721,16512568542160721,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.720,19.6,16512568542360715,16512568542360715,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.740,20.0,16512568542560713,16512568542560713,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.760,20.6,16512568542760695,16512568542760695,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.780,19.8,16512568542960705,16512568542960705,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.801,21.0,16512568543160694,16512568543160694,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.819,18.1,16512568543360693,16512568543360693,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.840,21.0,16512568543560683,16512568543560683,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.860,19.9,16512568543760692,16512568543760692,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.880,20.3,16512568543960692,16512568543960692,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.900,19.7,16512568544160675,16512568544160675,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.919,19.3,16512568544360673,16512568544360673,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.940,20.3,16512568544560656,16512568544560656,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.960,20.8,16512568544760646,16512568544760646,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:36.980,19.6,16512568544960684,16512568544960684,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.000,20.2,16512568545160651,16512568545160651,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.019,18.9,16512568545360643,16512568545360643,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.040,20.7,16512568545560626,16512568545560626,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.060,20.1,16512568545760610,16512568545760610,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.080,20.2,16512568545960662,16512568545960662,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.100,19.6,16512568546160616,16512568546160616,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.119,19.7,16512568546360614,16512568546360614,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.140,20.3,16512568546560607,16512568546560607,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.160,20.4,16512568546760623,16512568546760623,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.180,20.1,16512568546960605,16512568546960605,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.201,20.5,16512568547160577,16512568547160577,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.219,18.4,16512568547360600,16512568547360600,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.240,21.1,16512568547560580,16512568547560580,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.260,19.7,16512568547760578,16512568547760578,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.280,20.3,16512568547960585,16512568547960585,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.300,19.9,16512568548160590,16512568548160590,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.319,19.2,16512568548360576,16512568548360576,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.340,20.4,16512568548560549,16512568548560549,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.361,20.8,16512568548760555,16512568548760555,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.380,19.3,16512568548960562,16512568548960562,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.400,19.9,16512568549160559,16512568549160559,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.419,19.2,16512568549360534,16512568549360534,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.440,21.2,16512568549560511,16512568549560511,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.460,19.5,16512568549760534,16512568549760534,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.480,20.5,16512568549960522,16512568549960522,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.500,19.9,16512568550160524,16512568550160524,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.519,19.4,16512568550360511,16512568550360511,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.540,20.5,16512568550560494,16512568550560494,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.560,20.5,16512568550760509,16512568550760509,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.580,19.5,16512568550960484,16512568550960484,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.601,20.9,16512568551160481,16512568551160481,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.619,18.2,16512568551360489,16512568551360489,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.640,21.1,16512568551560478,16512568551560478,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.660,20.0,16512568551760464,16512568551760464,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.680,19.9,16512568551960476,16512568551960476,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.700,19.7,16512568552160475,16512568552160475,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.719,19.4,16512568552360456,16512568552360456,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.740,20.8,16512568552560431,16512568552560431,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.761,20.5,16512568552760409,16512568552760409,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.780,19.4,16512568552960447,16512568552960447,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.801,20.8,16512568553160450,16512568553160450,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.819,18.6,16512568553360441,16512568553360441,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.841,21.3,16512568553560403,16512568553560403,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.860,19.3,16512568553760422,16512568553760422,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.880,20.5,16512568553960448,16512568553960448,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.900,19.8,16512568554160414,16512568554160414,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.920,19.4,16512568554360421,16512568554360421,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.940,20.4,16512568554560383,16512568554560383,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.960,20.3,16512568554760404,16512568554760404,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:37.980,19.5,16512568554960386,16512568554960386,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:38.001,20.7,16512568555160366,16512568555160366,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:38.019,18.4,16512568555360391,16512568555360391,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:38.040,21.1,16512568555560360,16512568555560360,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:38.060,19.8,16512568555760365,16512568555760365,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:38.081,20.7,16512568555960369,16512568555960369,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:38.100,19.4,16512568556160348,16512568556160348,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:38.119,19.5,16512568556360383,16512568556360383,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:38.140,20.4,16512568556560338,16512568556560338,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:38.161,21.3,16512568556760346,16512568556760346,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:38.180,18.9,16512568556960359,16512568556960359,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:38.200,20.2,16512568557160341,16512568557160341,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:38.219,19.0,16512568557360328,16512568557360328,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:38.241,21.4,16512568557560299,16512568557560299,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:38.260,19.4,16512568557760340,16512568557760340,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:38.280,20.1,16512568557960358,16512568557960358,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:38.300,19.8,16512568558160290,16512568558160290,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:38.320,19.7,16512568558360293,16512568558360293,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:38.340,20.3,16512568558560284,16512568558560284,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:38.360,20.2,16512568558760301,16512568558760301,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:38.380,20.3,16512568558960284,16512568558960284,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:38.401,20.5,16512568559160270,16512568559160270,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:38.419,18.2,16512568559360292,16512568559360292,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:38.440,20.7,16512568559560247,16512568559560247,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:38.460,20.4,16512568559760265,16512568559760265,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:38.481,20.6,16512568559960268,16512568559960268,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:38.500,19.1,16512568560160268,16512568560160268,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:38.519,19.0,16512568560360258,16512568560360258,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:27:38.540,20.9,16512568560560245,16512568560560245,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
